fips3,municipio,year,agegroup,population
143,Vega Alta,2019,75-79,1465
143,Vega Alta,2019,80+,1562
143,Vega Alta,2020,0-4,1232
143,Vega Alta,2020,5-9,1827
143,Vega Alta,2020,10-14,2224
143,Vega Alta,2020,15-19,2377
143,Vega Alta,2020,20-24,2432
143,Vega Alta,2020,25-29,2505
143,Vega Alta,2020,30-34,2312
143,Vega Alta,2020,35-39,2097
143,Vega Alta,2020,40-44,2282
143,Vega Alta,2020,45-49,2197
143,Vega Alta,2020,50-54,2251
143,Vega Alta,2020,55-59,2376
143,Vega Alta,2020,60-64,2305
143,Vega Alta,2020,65-69,1849
143,Vega Alta,2020,70-74,1804
143,Vega Alta,2020,75-79,1405
143,Vega Alta,2020,80+,1891
143,Vega Alta,2021,0-4,1153
143,Vega Alta,2021,5-9,1709
143,Vega Alta,2021,10-14,2164
143,Vega Alta,2021,15-19,2335
143,Vega Alta,2021,20-24,2428
143,Vega Alta,2021,25-29,2505
143,Vega Alta,2021,30-34,2413
143,Vega Alta,2021,35-39,2038
143,Vega Alta,2021,40-44,2265
143,Vega Alta,2021,45-49,2169
143,Vega Alta,2021,50-54,2224
143,Vega Alta,2021,55-59,2348
143,Vega Alta,2021,60-64,2318
143,Vega Alta,2021,65-69,1893
143,Vega Alta,2021,70-74,1765
143,Vega Alta,2021,75-79,1464
143,Vega Alta,2021,80+,2010
143,Vega Alta,2022,0-4,1112
143,Vega Alta,2022,5-9,1560
143,Vega Alta,2022,10-14,2064
143,Vega Alta,2022,15-19,2286
143,Vega Alta,2022,20-24,2363
143,Vega Alta,2022,25-29,2482
143,Vega Alta,2022,30-34,2426
143,Vega Alta,2022,35-39,2002
143,Vega Alta,2022,40-44,2208
143,Vega Alta,2022,45-49,2164
143,Vega Alta,2022,50-54,2177
143,Vega Alta,2022,55-59,2297
143,Vega Alta,2022,60-64,2323
143,Vega Alta,2022,65-69,1946
143,Vega Alta,2022,70-74,1702
143,Vega Alta,2022,75-79,1519
143,Vega Alta,2022,80+,2133
143,Vega Alta,2023,0-4,1054
143,Vega Alta,2023,5-9,1435
143,Vega Alta,2023,10-14,1984
143,Vega Alta,2023,15-19,2255
143,Vega Alta,2023,20-24,2327
143,Vega Alta,2023,25-29,2493
143,Vega Alta,2023,30-34,2485
143,Vega Alta,2023,35-39,2020
143,Vega Alta,2023,40-44,2162
143,Vega Alta,2023,45-49,2180
143,Vega Alta,2023,50-54,2160
143,Vega Alta,2023,55-59,2231
143,Vega Alta,2023,60-64,2323
143,Vega Alta,2023,65-69,2017
143,Vega Alta,2023,70-74,1658
143,Vega Alta,2023,75-79,1572
143,Vega Alta,2023,80+,2261
145,Vega Baja,2000,0-4,5175
145,Vega Baja,2000,5-9,5231
145,Vega Baja,2000,10-14,5280
145,Vega Baja,2000,15-19,5041
145,Vega Baja,2000,20-24,4537
145,Vega Baja,2000,25-29,4315
145,Vega Baja,2000,30-34,4315
145,Vega Baja,2000,35-39,4444
145,Vega Baja,2000,40-44,4111
145,Vega Baja,2000,45-49,3683
145,Vega Baja,2000,50-54,3600
145,Vega Baja,2000,55-59,3252
145,Vega Baja,2000,60-64,2575
145,Vega Baja,2000,65-69,2070
145,Vega Baja,2000,70-74,1678
145,Vega Baja,2000,75-79,1181
145,Vega Baja,2000,80+,1442
145,Vega Baja,2001,0-4,5067
145,Vega Baja,2001,5-9,5192
145,Vega Baja,2001,10-14,5253
145,Vega Baja,2001,15-19,4954
145,Vega Baja,2001,20-24,4593
145,Vega Baja,2001,25-29,4242
145,Vega Baja,2001,30-34,4241
145,Vega Baja,2001,35-39,4432
145,Vega Baja,2001,40-44,4130
145,Vega Baja,2001,45-49,3734
145,Vega Baja,2001,50-54,3613
145,Vega Baja,2001,55-59,3366
145,Vega Baja,2001,60-64,2610
145,Vega Baja,2001,65-69,2145
145,Vega Baja,2001,70-74,1726
145,Vega Baja,2001,75-79,1210
145,Vega Baja,2001,80+,1480
145,Vega Baja,2002,0-4,4931
145,Vega Baja,2002,5-9,5147
145,Vega Baja,2002,10-14,5207
145,Vega Baja,2002,15-19,4870
145,Vega Baja,2002,20-24,4608
145,Vega Baja,2002,25-29,4227
145,Vega Baja,2002,30-34,4191
145,Vega Baja,2002,35-39,4383
145,Vega Baja,2002,40-44,4125
145,Vega Baja,2002,45-49,3795
145,Vega Baja,2002,50-54,3607
145,Vega Baja,2002,55-59,3473
145,Vega Baja,2002,60-64,2668
145,Vega Baja,2002,65-69,2219
145,Vega Baja,2002,70-74,1769
145,Vega Baja,2002,75-79,1244
145,Vega Baja,2002,80+,1517
145,Vega Baja,2003,0-4,4764
145,Vega Baja,2003,5-9,5079
145,Vega Baja,2003,10-14,5168
145,Vega Baja,2003,15-19,4806
145,Vega Baja,2003,20-24,4593
145,Vega Baja,2003,25-29,4243
145,Vega Baja,2003,30-34,4142
145,Vega Baja,2003,35-39,4291
145,Vega Baja,2003,40-44,4148
145,Vega Baja,2003,45-49,3844
145,Vega Baja,2003,50-54,3604
145,Vega Baja,2003,55-59,3552
145,Vega Baja,2003,60-64,2739
145,Vega Baja,2003,65-69,2308
145,Vega Baja,2003,70-74,1812
145,Vega Baja,2003,75-79,1276
145,Vega Baja,2003,80+,1559
145,Vega Baja,2004,0-4,4610
145,Vega Baja,2004,5-9,4994
145,Vega Baja,2004,10-14,5108
145,Vega Baja,2004,15-19,4782
145,Vega Baja,2004,20-24,4535
145,Vega Baja,2004,25-29,4273
145,Vega Baja,2004,30-34,4094
145,Vega Baja,2004,35-39,4201
145,Vega Baja,2004,40-44,4180
145,Vega Baja,2004,45-49,3884
145,Vega Baja,2004,50-54,3624
145,Vega Baja,2004,55-59,3605
145,Vega Baja,2004,60-64,2813
145,Vega Baja,2004,65-69,2398
145,Vega Baja,2004,70-74,1852
145,Vega Baja,2004,75-79,1306
145,Vega Baja,2004,80+,1602
145,Vega Baja,2005,0-4,4442
145,Vega Baja,2005,5-9,4894
145,Vega Baja,2005,10-14,4999
145,Vega Baja,2005,15-19,4809
145,Vega Baja,2005,20-24,4422
145,Vega Baja,2005,25-29,4301
145,Vega Baja,2005,30-34,4028
145,Vega Baja,2005,35-39,4124
145,Vega Baja,2005,40-44,4183
145,Vega Baja,2005,45-49,3929
145,Vega Baja,2005,50-54,3649
145,Vega Baja,2005,55-59,3656
145,Vega Baja,2005,60-64,2892
145,Vega Baja,2005,65-69,2464
145,Vega Baja,2005,70-74,1944
145,Vega Baja,2005,75-79,1318
145,Vega Baja,2005,80+,1642
145,Vega Baja,2006,0-4,4252
145,Vega Baja,2006,5-9,4781
145,Vega Baja,2006,10-14,4909
145,Vega Baja,2006,15-19,4781
145,Vega Baja,2006,20-24,4297
145,Vega Baja,2006,25-29,4281
145,Vega Baja,2006,30-34,3948
145,Vega Baja,2006,35-39,4053
145,Vega Baja,2006,40-44,4172
145,Vega Baja,2006,45-49,3958
145,Vega Baja,2006,50-54,3699
145,Vega Baja,2006,55-59,3623
145,Vega Baja,2006,60-64,3016
145,Vega Baja,2006,65-69,2527
145,Vega Baja,2006,70-74,1995
145,Vega Baja,2006,75-79,1357
145,Vega Baja,2006,80+,1681
145,Vega Baja,2007,0-4,4081
145,Vega Baja,2007,5-9,4627
145,Vega Baja,2007,10-14,4812
145,Vega Baja,2007,15-19,4727
145,Vega Baja,2007,20-24,4166
145,Vega Baja,2007,25-29,4225
145,Vega Baja,2007,30-34,3908
145,Vega Baja,2007,35-39,4005
145,Vega Baja,2007,40-44,4125
145,Vega Baja,2007,45-49,3963
145,Vega Baja,2007,50-54,3762
145,Vega Baja,2007,55-59,3562
145,Vega Baja,2007,60-64,3127
145,Vega Baja,2007,65-69,2614
145,Vega Baja,2007,70-74,2042
145,Vega Baja,2007,75-79,1394
145,Vega Baja,2007,80+,1724
145,Vega Baja,2008,0-4,3940
145,Vega Baja,2008,5-9,4451
145,Vega Baja,2008,10-14,4690
145,Vega Baja,2008,15-19,4688
145,Vega Baja,2008,20-24,4062
145,Vega Baja,2008,25-29,4137
145,Vega Baja,2008,30-34,3911
145,Vega Baja,2008,35-39,3957
145,Vega Baja,2008,40-44,4039
145,Vega Baja,2008,45-49,3991
145,Vega Baja,2008,50-54,3810
145,Vega Baja,2008,55-59,3516
145,Vega Baja,2008,60-64,3217
145,Vega Baja,2008,65-69,2713
145,Vega Baja,2008,70-74,2099
145,Vega Baja,2008,75-79,1429
145,Vega Baja,2008,80+,1762
145,Vega Baja,2009,0-4,3809
145,Vega Baja,2009,5-9,4286
145,Vega Baja,2009,10-14,4558
145,Vega Baja,2009,15-19,4628
145,Vega Baja,2009,20-24,4001
145,Vega Baja,2009,25-29,4017
145,Vega Baja,2009,30-34,3920
145,Vega Baja,2009,35-39,3907
145,Vega Baja,2009,40-44,3948
145,Vega Baja,2009,45-49,4028
145,Vega Baja,2009,50-54,3848
145,Vega Baja,2009,55-59,3495
145,Vega Baja,2009,60-64,3290
145,Vega Baja,2009,65-69,2816
145,Vega Baja,2009,70-74,2159
145,Vega Baja,2009,75-79,1463
145,Vega Baja,2009,80+,1806
145,Vega Baja,2010,0-4,3639
145,Vega Baja,2010,5-9,4120
145,Vega Baja,2010,10-14,4439
145,Vega Baja,2010,15-19,4565
145,Vega Baja,2010,20-24,4008
145,Vega Baja,2010,25-29,3873
145,Vega Baja,2010,30-34,3930
145,Vega Baja,2010,35-39,3843
145,Vega Baja,2010,40-44,3901
145,Vega Baja,2010,45-49,4049
145,Vega Baja,2010,50-54,3898
145,Vega Baja,2010,55-59,3508
145,Vega Baja,2010,60-64,3357
145,Vega Baja,2010,65-69,2935
145,Vega Baja,2010,70-74,2221
145,Vega Baja,2010,75-79,1532
145,Vega Baja,2010,80+,1852
145,Vega Baja,2011,0-4,3467
145,Vega Baja,2011,5-9,3908
145,Vega Baja,2011,10-14,4364
145,Vega Baja,2011,15-19,4477
145,Vega Baja,2011,20-24,4045
145,Vega Baja,2011,25-29,3721
145,Vega Baja,2011,30-34,3875
145,Vega Baja,2011,35-39,3744
145,Vega Baja,2011,40-44,3882
145,Vega Baja,2011,45-49,4039
145,Vega Baja,2011,50-54,3936
145,Vega Baja,2011,55-59,3598
145,Vega Baja,2011,60-64,3352
145,Vega Baja,2011,65-69,3047
145,Vega Baja,2011,70-74,2325
145,Vega Baja,2011,75-79,1582
145,Vega Baja,2011,80+,1918
145,Vega Baja,2012,0-4,3322
145,Vega Baja,2012,5-9,3739
145,Vega Baja,2012,10-14,4244
145,Vega Baja,2012,15-19,4389
145,Vega Baja,2012,20-24,4070
145,Vega Baja,2012,25-29,3561
145,Vega Baja,2012,30-34,3810
145,Vega Baja,2012,35-39,3690
145,Vega Baja,2012,40-44,3877
145,Vega Baja,2012,45-49,3992
145,Vega Baja,2012,50-54,3986
145,Vega Baja,2012,55-59,3700
145,Vega Baja,2012,60-64,3317
145,Vega Baja,2012,65-69,3145
145,Vega Baja,2012,70-74,2436
145,Vega Baja,2012,75-79,1670
145,Vega Baja,2012,80+,1994
145,Vega Baja,2013,0-4,3152
145,Vega Baja,2013,5-9,3645
145,Vega Baja,2013,10-14,4097
145,Vega Baja,2013,15-19,4280
145,Vega Baja,2013,20-24,4044
145,Vega Baja,2013,25-29,3459
145,Vega Baja,2013,30-34,3717
145,Vega Baja,2013,35-39,3669
145,Vega Baja,2013,40-44,3880
145,Vega Baja,2013,45-49,3938
145,Vega Baja,2013,50-54,4031
145,Vega Baja,2013,55-59,3765
145,Vega Baja,2013,60-64,3364
145,Vega Baja,2013,65-69,3192
145,Vega Baja,2013,70-74,2560
145,Vega Baja,2013,75-79,1792
145,Vega Baja,2013,80+,2047
145,Vega Baja,2014,0-4,2958
145,Vega Baja,2014,5-9,3473
145,Vega Baja,2014,10-14,3957
145,Vega Baja,2014,15-19,4154
145,Vega Baja,2014,20-24,3958
145,Vega Baja,2014,25-29,3394
145,Vega Baja,2014,30-34,3573
145,Vega Baja,2014,35-39,3686
145,Vega Baja,2014,40-44,3809
145,Vega Baja,2014,45-49,3850
145,Vega Baja,2014,50-54,4037
145,Vega Baja,2014,55-59,3848
145,Vega Baja,2014,60-64,3405
145,Vega Baja,2014,65-69,3221
145,Vega Baja,2014,70-74,2647
145,Vega Baja,2014,75-79,1918
145,Vega Baja,2014,80+,2116
145,Vega Baja,2015,0-4,2858
145,Vega Baja,2015,5-9,3232
145,Vega Baja,2015,10-14,3806
145,Vega Baja,2015,15-19,4022
145,Vega Baja,2015,20-24,3913
145,Vega Baja,2015,25-29,3348
145,Vega Baja,2015,30-34,3424
145,Vega Baja,2015,35-39,3666
145,Vega Baja,2015,40-44,3714
145,Vega Baja,2015,45-49,3835
145,Vega Baja,2015,50-54,3994
145,Vega Baja,2015,55-59,3906
145,Vega Baja,2015,60-64,3450
145,Vega Baja,2015,65-69,3251
145,Vega Baja,2015,70-74,2746
145,Vega Baja,2015,75-79,1988
145,Vega Baja,2015,80+,2206
145,Vega Baja,2016,0-4,2722
145,Vega Baja,2016,5-9,3048
145,Vega Baja,2016,10-14,3594
145,Vega Baja,2016,15-19,3957
145,Vega Baja,2016,20-24,3789
145,Vega Baja,2016,25-29,3324
145,Vega Baja,2016,30-34,3295
145,Vega Baja,2016,35-39,3627
145,Vega Baja,2016,40-44,3612
145,Vega Baja,2016,45-49,3810
145,Vega Baja,2016,50-54,3973
145,Vega Baja,2016,55-59,3951
145,Vega Baja,2016,60-64,3553
145,Vega Baja,2016,65-69,3226
145,Vega Baja,2016,70-74,2866
145,Vega Baja,2016,75-79,2076
145,Vega Baja,2016,80+,2300
145,Vega Baja,2017,0-4,2558
145,Vega Baja,2017,5-9,2889
145,Vega Baja,2017,10-14,3426
145,Vega Baja,2017,15-19,3816
145,Vega Baja,2017,20-24,3640
145,Vega Baja,2017,25-29,3277
145,Vega Baja,2017,30-34,3148
145,Vega Baja,2017,35-39,3551
145,Vega Baja,2017,40-44,3554
145,Vega Baja,2017,45-49,3770
145,Vega Baja,2017,50-54,3907
145,Vega Baja,2017,55-59,3990
145,Vega Baja,2017,60-64,3613
145,Vega Baja,2017,65-69,3181
145,Vega Baja,2017,70-74,2936
145,Vega Baja,2017,75-79,2169
145,Vega Baja,2017,80+,2432
145,Vega Baja,2018,0-4,2255
145,Vega Baja,2018,5-9,2645
145,Vega Baja,2018,10-14,3265
145,Vega Baja,2018,15-19,3588
145,Vega Baja,2018,20-24,3401
145,Vega Baja,2018,25-29,3090
145,Vega Baja,2018,30-34,2979
145,Vega Baja,2018,35-39,3398
145,Vega Baja,2018,40-44,3474
145,Vega Baja,2018,45-49,3710
145,Vega Baja,2018,50-54,3806
145,Vega Baja,2018,55-59,4008
145,Vega Baja,2018,60-64,3640
145,Vega Baja,2018,65-69,3174
145,Vega Baja,2018,70-74,2951
145,Vega Baja,2018,75-79,2266
145,Vega Baja,2018,80+,2509
145,Vega Baja,2019,0-4,2206
145,Vega Baja,2019,5-9,2547
145,Vega Baja,2019,10-14,3215
145,Vega Baja,2019,15-19,3569
145,Vega Baja,2019,20-24,3369
145,Vega Baja,2019,25-29,3104
145,Vega Baja,2019,30-34,3089
145,Vega Baja,2019,35-39,3362
145,Vega Baja,2019,40-44,3574
145,Vega Baja,2019,45-49,3692
145,Vega Baja,2019,50-54,3775
145,Vega Baja,2019,55-59,4059
145,Vega Baja,2019,60-64,3735
145,Vega Baja,2019,65-69,3249
145,Vega Baja,2019,70-74,2973
145,Vega Baja,2019,75-79,2352
145,Vega Baja,2019,80+,2678
145,Vega Baja,2020,0-4,2061
145,Vega Baja,2020,5-9,2506
145,Vega Baja,2020,10-14,2953
145,Vega Baja,2020,15-19,3333
145,Vega Baja,2020,20-24,3514
145,Vega Baja,2020,25-29,3768
145,Vega Baja,2020,30-34,3341
145,Vega Baja,2020,35-39,3173
145,Vega Baja,2020,40-44,3364
145,Vega Baja,2020,45-49,3390
145,Vega Baja,2020,50-54,3593
145,Vega Baja,2020,55-59,3845
145,Vega Baja,2020,60-64,3660
145,Vega Baja,2020,65-69,3242
145,Vega Baja,2020,70-74,2980
145,Vega Baja,2020,75-79,2465
145,Vega Baja,2020,80+,3168
145,Vega Baja,2021,0-4,1915
145,Vega Baja,2021,5-9,2437
145,Vega Baja,2021,10-14,2834
145,Vega Baja,2021,15-19,3211
145,Vega Baja,2021,20-24,3510
145,Vega Baja,2021,25-29,3762
145,Vega Baja,2021,30-34,3493
145,Vega Baja,2021,35-39,3133
145,Vega Baja,2021,40-44,3352
145,Vega Baja,2021,45-49,3318
145,Vega Baja,2021,50-54,3559
145,Vega Baja,2021,55-59,3809
145,Vega Baja,2021,60-64,3711
145,Vega Baja,2021,65-69,3309
145,Vega Baja,2021,70-74,2952
145,Vega Baja,2021,75-79,2565
145,Vega Baja,2021,80+,3359
145,Vega Baja,2022,0-4,1784
145,Vega Baja,2022,5-9,2308
145,Vega Baja,2022,10-14,2703
145,Vega Baja,2022,15-19,3085
145,Vega Baja,2022,20-24,3420
145,Vega Baja,2022,25-29,3682
145,Vega Baja,2022,30-34,3579
145,Vega Baja,2022,35-39,3073
145,Vega Baja,2022,40-44,3298
145,Vega Baja,2022,45-49,3254
145,Vega Baja,2022,50-54,3517
145,Vega Baja,2022,55-59,3737
145,Vega Baja,2022,60-64,3743
145,Vega Baja,2022,65-69,3377
145,Vega Baja,2022,70-74,2948
145,Vega Baja,2022,75-79,2616
145,Vega Baja,2022,80+,3538
145,Vega Baja,2023,0-4,1725
145,Vega Baja,2023,5-9,2187
145,Vega Baja,2023,10-14,2593
145,Vega Baja,2023,15-19,3041
145,Vega Baja,2023,20-24,3350
145,Vega Baja,2023,25-29,3644
145,Vega Baja,2023,30-34,3671
145,Vega Baja,2023,35-39,3107
145,Vega Baja,2023,40-44,3264
145,Vega Baja,2023,45-49,3246
145,Vega Baja,2023,50-54,3498
145,Vega Baja,2023,55-59,3655
145,Vega Baja,2023,60-64,3777
145,Vega Baja,2023,65-69,3431
145,Vega Baja,2023,70-74,2967
145,Vega Baja,2023,75-79,2616
145,Vega Baja,2023,80+,3734
147,Vieques,2000,0-4,710
147,Vieques,2000,5-9,760
147,Vieques,2000,10-14,790
147,Vieques,2000,15-19,687
147,Vieques,2000,20-24,570
147,Vieques,2000,25-29,538
147,Vieques,2000,30-34,547
147,Vieques,2000,35-39,500
147,Vieques,2000,40-44,571
147,Vieques,2000,45-49,532
147,Vieques,2000,50-54,582
147,Vieques,2000,55-59,554
147,Vieques,2000,60-64,508
147,Vieques,2000,65-69,388
147,Vieques,2000,70-74,306
147,Vieques,2000,75-79,279
147,Vieques,2000,80+,297
147,Vieques,2001,0-4,709
147,Vieques,2001,5-9,747
147,Vieques,2001,10-14,782
147,Vieques,2001,15-19,679
147,Vieques,2001,20-24,593
147,Vieques,2001,25-29,533
147,Vieques,2001,30-34,537
147,Vieques,2001,35-39,504
147,Vieques,2001,40-44,577
147,Vieques,2001,45-49,538
147,Vieques,2001,50-54,590
147,Vieques,2001,55-59,577
147,Vieques,2001,60-64,510
147,Vieques,2001,65-69,401
147,Vieques,2001,70-74,317
147,Vieques,2001,75-79,281
147,Vieques,2001,80+,301
147,Vieques,2002,0-4,705
147,Vieques,2002,5-9,732
147,Vieques,2002,10-14,773
147,Vieques,2002,15-19,673
147,Vieques,2002,20-24,608
147,Vieques,2002,25-29,537
147,Vieques,2002,30-34,532
147,Vieques,2002,35-39,504
147,Vieques,2002,40-44,576
147,Vieques,2002,45-49,548
147,Vieques,2002,50-54,597
147,Vieques,2002,55-59,597
147,Vieques,2002,60-64,517
147,Vieques,2002,65-69,413
147,Vieques,2002,70-74,326
147,Vieques,2002,75-79,284
147,Vieques,2002,80+,305
147,Vieques,2003,0-4,694
147,Vieques,2003,5-9,714
147,Vieques,2003,10-14,761
147,Vieques,2003,15-19,669
147,Vieques,2003,20-24,622
147,Vieques,2003,25-29,544
147,Vieques,2003,30-34,531
147,Vieques,2003,35-39,501
147,Vieques,2003,40-44,583
147,Vieques,2003,45-49,556
147,Vieques,2003,50-54,603
147,Vieques,2003,55-59,613
147,Vieques,2003,60-64,528
147,Vieques,2003,65-69,425
147,Vieques,2003,70-74,338
147,Vieques,2003,75-79,283
147,Vieques,2003,80+,305
147,Vieques,2004,0-4,685
147,Vieques,2004,5-9,695
147,Vieques,2004,10-14,750
147,Vieques,2004,15-19,672
147,Vieques,2004,20-24,628
147,Vieques,2004,25-29,554
147,Vieques,2004,30-34,525
147,Vieques,2004,35-39,497
147,Vieques,2004,40-44,590
147,Vieques,2004,45-49,563
147,Vieques,2004,50-54,610
147,Vieques,2004,55-59,624
147,Vieques,2004,60-64,538
147,Vieques,2004,65-69,441
147,Vieques,2004,70-74,350
147,Vieques,2004,75-79,286
147,Vieques,2004,80+,309
147,Vieques,2005,0-4,676
147,Vieques,2005,5-9,671
147,Vieques,2005,10-14,728
147,Vieques,2005,15-19,679
147,Vieques,2005,20-24,630
147,Vieques,2005,25-29,563
147,Vieques,2005,30-34,516
147,Vieques,2005,35-39,494
147,Vieques,2005,40-44,591
147,Vieques,2005,45-49,569
147,Vieques,2005,50-54,621
147,Vieques,2005,55-59,634
147,Vieques,2005,60-64,551
147,Vieques,2005,65-69,451
147,Vieques,2005,70-74,367
147,Vieques,2005,75-79,283
147,Vieques,2005,80+,314
147,Vieques,2006,0-4,662
147,Vieques,2006,5-9,648
147,Vieques,2006,10-14,710
147,Vieques,2006,15-19,680
147,Vieques,2006,20-24,627
147,Vieques,2006,25-29,564
147,Vieques,2006,30-34,504
147,Vieques,2006,35-39,492
147,Vieques,2006,40-44,591
147,Vieques,2006,45-49,573
147,Vieques,2006,50-54,634
147,Vieques,2006,55-59,629
147,Vieques,2006,60-64,571
147,Vieques,2006,65-69,460
147,Vieques,2006,70-74,381
147,Vieques,2006,75-79,288
147,Vieques,2006,80+,317
147,Vieques,2007,0-4,653
147,Vieques,2007,5-9,621
147,Vieques,2007,10-14,693
147,Vieques,2007,15-19,677
147,Vieques,2007,20-24,623
147,Vieques,2007,25-29,560
147,Vieques,2007,30-34,502
147,Vieques,2007,35-39,495
147,Vieques,2007,40-44,588
147,Vieques,2007,45-49,574
147,Vieques,2007,50-54,650
147,Vieques,2007,55-59,620
147,Vieques,2007,60-64,587
147,Vieques,2007,65-69,475
147,Vieques,2007,70-74,391
147,Vieques,2007,75-79,290
147,Vieques,2007,80+,319
147,Vieques,2008,0-4,646
147,Vieques,2008,5-9,590
147,Vieques,2008,10-14,671
147,Vieques,2008,15-19,676
147,Vieques,2008,20-24,620
147,Vieques,2008,25-29,556
147,Vieques,2008,30-34,503
147,Vieques,2008,35-39,493
147,Vieques,2008,40-44,579
147,Vieques,2008,45-49,577
147,Vieques,2008,50-54,666
147,Vieques,2008,55-59,615
147,Vieques,2008,60-64,603
147,Vieques,2008,65-69,490
147,Vieques,2008,70-74,407
147,Vieques,2008,75-79,293
147,Vieques,2008,80+,322
147,Vieques,2009,0-4,640
147,Vieques,2009,5-9,557
147,Vieques,2009,10-14,647
147,Vieques,2009,15-19,674
147,Vieques,2009,20-24,630
147,Vieques,2009,25-29,544
147,Vieques,2009,30-34,507
147,Vieques,2009,35-39,494
147,Vieques,2009,40-44,566
147,Vieques,2009,45-49,584
147,Vieques,2009,50-54,680
147,Vieques,2009,55-59,614
147,Vieques,2009,60-64,615
147,Vieques,2009,65-69,511
147,Vieques,2009,70-74,420
147,Vieques,2009,75-79,294
147,Vieques,2009,80+,328
147,Vieques,2010,0-4,637
147,Vieques,2010,5-9,542
147,Vieques,2010,10-14,619
147,Vieques,2010,15-19,663
147,Vieques,2010,20-24,636
147,Vieques,2010,25-29,538
147,Vieques,2010,30-34,508
147,Vieques,2010,35-39,491
147,Vieques,2010,40-44,562
147,Vieques,2010,45-49,588
147,Vieques,2010,50-54,679
147,Vieques,2010,55-59,619
147,Vieques,2010,60-64,623
147,Vieques,2010,65-69,523
147,Vieques,2010,70-74,433
147,Vieques,2010,75-79,302
147,Vieques,2010,80+,339
147,Vieques,2011,0-4,611
147,Vieques,2011,5-9,566
147,Vieques,2011,10-14,570
147,Vieques,2011,15-19,633
147,Vieques,2011,20-24,620
147,Vieques,2011,25-29,539
147,Vieques,2011,30-34,491
147,Vieques,2011,35-39,483
147,Vieques,2011,40-44,559
147,Vieques,2011,45-49,598
147,Vieques,2011,50-54,654
147,Vieques,2011,55-59,650
147,Vieques,2011,60-64,616
147,Vieques,2011,65-69,532
147,Vieques,2011,70-74,446
147,Vieques,2011,75-79,307
147,Vieques,2011,80+,349
147,Vieques,2012,0-4,631
147,Vieques,2012,5-9,563
147,Vieques,2012,10-14,536
147,Vieques,2012,15-19,619
147,Vieques,2012,20-24,614
147,Vieques,2012,25-29,529
147,Vieques,2012,30-34,471
147,Vieques,2012,35-39,498
147,Vieques,2012,40-44,554
147,Vieques,2012,45-49,614
147,Vieques,2012,50-54,624
147,Vieques,2012,55-59,676
147,Vieques,2012,60-64,578
147,Vieques,2012,65-69,572
147,Vieques,2012,70-74,423
147,Vieques,2012,75-79,328
147,Vieques,2012,80+,363
147,Vieques,2013,0-4,623
147,Vieques,2013,5-9,545
147,Vieques,2013,10-14,521
147,Vieques,2013,15-19,608
147,Vieques,2013,20-24,592
147,Vieques,2013,25-29,513
147,Vieques,2013,30-34,479
147,Vieques,2013,35-39,484
147,Vieques,2013,40-44,534
147,Vieques,2013,45-49,625
147,Vieques,2013,50-54,613
147,Vieques,2013,55-59,689
147,Vieques,2013,60-64,576
147,Vieques,2013,65-69,571
147,Vieques,2013,70-74,459
147,Vieques,2013,75-79,324
147,Vieques,2013,80+,377
147,Vieques,2014,0-4,595
147,Vieques,2014,5-9,542
147,Vieques,2014,10-14,508
147,Vieques,2014,15-19,583
147,Vieques,2014,20-24,549
147,Vieques,2014,25-29,517
147,Vieques,2014,30-34,487
147,Vieques,2014,35-39,464
147,Vieques,2014,40-44,522
147,Vieques,2014,45-49,605
147,Vieques,2014,50-54,612
147,Vieques,2014,55-59,703
147,Vieques,2014,60-64,591
147,Vieques,2014,65-69,558
147,Vieques,2014,70-74,464
147,Vieques,2014,75-79,330
147,Vieques,2014,80+,397
147,Vieques,2015,0-4,550
147,Vieques,2015,5-9,551
147,Vieques,2015,10-14,484
147,Vieques,2015,15-19,550
147,Vieques,2015,20-24,524
147,Vieques,2015,25-29,506
147,Vieques,2015,30-34,492
147,Vieques,2015,35-39,454
147,Vieques,2015,40-44,501
147,Vieques,2015,45-49,598
147,Vieques,2015,50-54,609
147,Vieques,2015,55-59,696
147,Vieques,2015,60-64,610
147,Vieques,2015,65-69,560
147,Vieques,2015,70-74,465
147,Vieques,2015,75-79,331
147,Vieques,2015,80+,419
147,Vieques,2016,0-4,518
147,Vieques,2016,5-9,514
147,Vieques,2016,10-14,496
147,Vieques,2016,15-19,511
147,Vieques,2016,20-24,488
147,Vieques,2016,25-29,487
147,Vieques,2016,30-34,497
147,Vieques,2016,35-39,435
147,Vieques,2016,40-44,496
147,Vieques,2016,45-49,588
147,Vieques,2016,50-54,615
147,Vieques,2016,55-59,672
147,Vieques,2016,60-64,638
147,Vieques,2016,65-69,556
147,Vieques,2016,70-74,476
147,Vieques,2016,75-79,332
147,Vieques,2016,80+,437
147,Vieques,2017,0-4,433
147,Vieques,2017,5-9,526
147,Vieques,2017,10-14,487
147,Vieques,2017,15-19,478
147,Vieques,2017,20-24,466
147,Vieques,2017,25-29,472
147,Vieques,2017,30-34,487
147,Vieques,2017,35-39,405
147,Vieques,2017,40-44,508
147,Vieques,2017,45-49,581
147,Vieques,2017,50-54,621
147,Vieques,2017,55-59,645
147,Vieques,2017,60-64,657
147,Vieques,2017,65-69,513
147,Vieques,2017,70-74,519
147,Vieques,2017,75-79,325
147,Vieques,2017,80+,454
147,Vieques,2018,0-4,378
147,Vieques,2018,5-9,493
147,Vieques,2018,10-14,455
